"s.Apple"	"s.Apricot"	"s.Elm"	"s.Filbert"	"s.Locust"	"s.Rose"	"s.Seabuckthorn"	"s.Willow"	"index"	"stat"	"padj"	"GenusID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tag"	"baseMean"
0	1	0	0	1	0	0	0	18	0.539884005702976	0.00699300699300699	"Genus3463"	"d__Bacteria"	"p__Nitrospirota_A"	"c__Leptospirillia"	"o__Leptospirillales"	"f__Leptospirillaceae"	"g__Leptospirillum"	"None"	6.07541034928611e-06
0	1	1	1	1	0	0	0	128	0.551289253282517	0.00599400599400599	"Genus3465"	"d__Bacteria"	"p__Nitrospirota_B"	"c__JACRHL01"	"o__JACRHL01"	"f__JACRHL01"	"g__JACRHL01"	"None"	1.49863710544725e-06
0	1	0	0	1	1	0	0	67	0.487711765563666	0.032967032967033	"Genus3467"	"d__Bacteria"	"p__Omnitrophota"	"c__Koll11"	"o__2-02-FULL-51-18"	"f__2-02-FULL-51-18"	"g__JAJVIE01"	"None"	1.15027340414247e-05
0	1	0	1	0	0	0	0	17	0.521898761981725	0.020979020979021	"Genus3468"	"d__Bacteria"	"p__Omnitrophota"	"c__Koll11"	"o__B26-G9"	"f__B26-G9"	"g__JAKLQT01"	"None"	2.21944235800002e-06
0	0	0	0	0	0	1	0	7	0.742529190016105	0.000999000999000999	"Genus3470"	"d__Bacteria"	"p__Omnitrophota"	"c__Koll11"	"o__GIF10"	"f__Profunditerraquicolaceae"	"g__UBA6249"	"Seabuckthorn"	1.2275941674883e-05
0	1	0	1	0	0	0	0	17	0.538850222060049	0.010989010989011	"Genus3472"	"d__Bacteria"	"p__Omnitrophota"	"c__Koll11"	"o__VGKN01"	"f__VGKN01"	"g__VGKN01"	"None"	2.16697415187644e-06
0	1	0	1	0	0	0	0	17	0.516623759724436	0.038961038961039	"Genus3473"	"d__Bacteria"	"p__Omnitrophota"	"c__Koll11"	"o__Zapsychrales"	"f__Fredricksoniimonadaceae"	"g__GCA-2753745"	"None"	4.7558908131895e-07
0	0	1	0	0	0	0	0	3	0.521154978024551	0.013986013986014	"Genus3479"	"d__Bacteria"	"p__Patescibacteria"	"c__Dojkabacteria"	"o__GCA-002793355"	"f__GCA-002793355"	"g__GCA-002793355"	"Elm"	3.1681441428854e-06
0	1	1	1	1	0	0	0	128	0.514410021760176	0.021978021978022	"Genus3481"	"d__Bacteria"	"p__Patescibacteria"	"c__Doudnabacteria"	"o__UBA920"	"f__UBA920"	"g__JAMDAY01"	"None"	1.90945819370165e-06
0	0	0	0	0	1	0	1	35	0.499981921222831	0.018981018981019	"Genus3482"	"d__Bacteria"	"p__Patescibacteria"	"c__Doudnabacteria"	"o__UBA920"	"f__UBA920"	"g__PALSA-1336"	"None"	3.24835642166702e-05
0	0	0	0	0	0	1	0	7	0.587949177840028	0.003996003996004	"Genus3483"	"d__Bacteria"	"p__Patescibacteria"	"c__JABMPQ01"	"o__JABMPQ01"	"f__JAHIRA01"	"g__JAHISJ01"	"Seabuckthorn"	1.97159848681104e-06
1	0	0	0	0	1	0	1	56	0.587143055359209	0.001998001998002	"Genus3489"	"d__Bacteria"	"p__Patescibacteria"	"c__Microgenomatia"	"o__UBA12405"	"f__UBA12405"	"g__UBA12158"	"None"	4.22649655705393e-06
0	1	0	1	0	1	0	0	64	0.477792025486715	0.044955044955045	"Genus3491"	"d__Bacteria"	"p__Patescibacteria"	"c__Microgenomatia"	"o__UBA1406"	"f__GWC2-37-13"	"g__JAAXWV01"	"None"	9.50330373698973e-07
0	1	1	0	1	0	0	0	59	0.522067461280493	0.011988011988012	"Genus3493"	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__Moranbacterales"	"f__GWC2-37-73"	"g__UBA12068"	"None"	5.43828256483333e-06
0	0	1	1	0	0	0	0	22	0.541990815205829	0.010989010989011	"Genus3495"	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__Paceibacterales"	"f__Staskawiczbacteraceae"	"g__VGLO01"	"None"	0.000996906898574775
0	0	0	1	0	0	0	0	4	0.53632285808693	0.00899100899100899	"Genus3496"	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__Paceibacterales"	"f__Staskawiczbacteraceae"	"g__XYD1-FULL-39-28"	"Filbert"	6.96273753045068e-07
0	0	0	1	0	0	0	0	4	0.583336989388805	0.004995004995005	"Genus3500"	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__UBA9983_A"	"f__UBA12445"	"g__UBA12445"	"Filbert"	2.60632295768857e-07
0	0	0	0	0	1	1	0	34	0.540576403532276	0.011988011988012	"Genus3503"	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__UBA9983_A"	"f__UBA5272"	"g__UBA11704"	"None"	1.99653415805638e-06
0	0	0	0	0	0	1	0	7	0.659075268207557	0.000999000999000999	"Genus3506"	"d__Bacteria"	"p__Patescibacteria"	"c__Saccharimonadia"	"o__Saccharimonadales"	"f__Nanosyncoccaceae"	"g__Nanosyncoccus"	"Seabuckthorn"	1.60249639606822e-05
0	1	0	0	0	0	0	0	2	0.53934137555348	0.026973026973027	"Genus3508"	"d__Bacteria"	"p__Patescibacteria"	"c__Saccharimonadia"	"o__Saccharimonadales"	"f__Nanosyncoccaceae"	"g__WRLZ01"	"Apricot"	5.02343709691289e-07
0	0	1	1	0	0	0	0	22	0.579740337206721	0.003996003996004	"Genus3509"	"d__Bacteria"	"p__Patescibacteria"	"c__Saccharimonadia"	"o__Saccharimonadales"	"f__SZUA-47"	"g__JAGONL01"	"None"	2.05064259912132e-05
0	1	0	0	1	0	0	0	18	0.52107324103366	0.016983016983017	"Genus3514"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__FEN-1346"	"f__JAACEH01"	"g__JAAYDY01"	"None"	6.39676581574891e-06
0	0	0	0	1	0	0	0	5	0.667616581524967	0.001998001998002	"Genus3517"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Phycisphaerales"	"f__Phycisphaeraceae"	"g__JADLFV01"	"Locust"	8.05053942596351e-07
0	1	0	0	1	0	0	0	18	0.558078601603371	0.00599400599400599	"Genus3519"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Phycisphaerales"	"f__Phycisphaeraceae"	"g__UBA7800"	"None"	7.76644598446883e-06
1	0	1	0	0	0	0	0	10	0.580777121246602	0.004995004995005	"Genus3522"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Phycisphaerales"	"f__SM1A02"	"g__JAHBWZ01"	"None"	1.61469448782586e-06
0	0	0	0	0	1	0	0	6	0.580019357156533	0.010989010989011	"Genus3523"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Phycisphaerales"	"f__SM1A02"	"g__SYAC01"	"Rose"	1.10842313923357e-06
0	1	0	1	0	1	1	0	141	0.565254215792254	0.00699300699300699	"Genus3525"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Phycisphaerales"	"f__Zrk34"	"g__Zrk34"	"None"	1.17488311552266e-06
0	1	0	1	0	1	1	0	141	0.514452882549163	0.020979020979021	"Genus3526"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__Anaerohalosphaeraceae"	"g__DSDH01"	"None"	1.18468517823021e-06
0	1	0	1	0	1	1	0	141	0.501776627528972	0.022977022977023	"Genus3527"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__SG8-4"	"g__CS2-K091"	"None"	1.1193074765211e-06
0	0	0	0	0	1	0	1	35	0.55785838048666	0.000999000999000999	"Genus3528"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__SG8-4"	"g__JAIPFM01"	"None"	3.0487626500214e-05
0	0	0	0	1	0	0	0	5	0.585522019642622	0.00599400599400599	"Genus3529"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__SG8-4"	"g__NIOZ-UU13"	"Locust"	6.89660237314182e-06
0	0	0	0	0	0	1	0	7	0.483329794308048	0.045954045954046	"Genus3530"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__SG8-4"	"g__SG8-4"	"Seabuckthorn"	7.82382349151186e-07
0	0	0	0	0	0	1	0	7	0.623932702359039	0.000999000999000999	"Genus3531"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__Sedimentisphaerales"	"f__SM23-30"	"g__JAEIOG01"	"Seabuckthorn"	1.00122786863236e-05
0	0	0	1	1	1	0	0	83	0.493964851556116	0.038961038961039	"Genus3533"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__SM23-33"	"f__SM23-33"	"g__JAJFUU01"	"None"	7.56969286710652e-07
0	0	0	0	1	0	0	0	5	0.529779389466797	0.011988011988012	"Genus3534"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__SM23-33"	"f__SM23-33"	"g__UBA12270"	"Locust"	7.10377587171205e-06
1	1	0	1	1	1	0	1	230	0.561327538128888	0.00699300699300699	"Genus3535"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__SM23-33"	"f__SM23-33"	"g__WRDM01"	"None"	1.50472417297133e-05
0	1	0	1	0	1	0	0	64	0.48566758547213	0.035964035964036	"Genus3536"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__UBA1845"	"f__Fen-1342"	"g__JAGVEP01"	"None"	2.22879778776674e-06
0	1	1	0	1	1	0	0	132	0.566203814232507	0.00599400599400599	"Genus3537"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__UBA1845"	"f__Fen-1342"	"g__JALHJL01"	"None"	1.16300427168806e-05
0	0	1	0	0	0	1	0	25	0.482139763522544	0.027972027972028	"Genus3540"	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__UBA1845"	"f__UTPLA1"	"g__JAFGQA01"	"None"	7.88421054089493e-07
0	0	0	0	1	0	0	0	5	0.585645995890175	0.001998001998002	"Genus3543"	"d__Bacteria"	"p__Planctomycetota"	"c__PLA2"	"o__PLA2"	"f__JAEUHO01"	"g__JAHEIK01"	"Locust"	5.64196179324428e-06
0	0	0	0	0	1	0	0	6	0.70351065164804	0.000999000999000999	"Genus3544"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Gemmatales"	"f__Gemmataceae"	"g__JACPZP01"	"Rose"	4.11305711713564e-06
0	0	0	0	1	0	0	0	5	0.586695045735673	0.004995004995005	"Genus3545"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Gemmatales"	"f__Gemmataceae"	"g__JAJPHU01"	"Locust"	7.09490564876494e-06
0	0	1	0	1	1	0	0	77	0.56433968731939	0.003996003996004	"Genus3552"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Isosphaerales"	"f__Isosphaeraceae"	"g__CAIYJE01"	"None"	7.82528388589408e-06
0	0	0	0	0	0	1	0	7	0.613232934191232	0.001998001998002	"Genus3559"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Pirellulaceae"	"g__JAHWKS01"	"Seabuckthorn"	1.33265074118683e-05
0	0	0	0	0	1	0	0	6	0.687792285468669	0.000999000999000999	"Genus3560"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Pirellulaceae"	"g__Mariniblastus"	"Rose"	1.47363726643151e-06
0	0	0	0	1	0	0	0	5	0.582950728450968	0.000999000999000999	"Genus3561"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Pirellulaceae"	"g__Roseimaritima"	"Locust"	3.19226913376658e-06
0	0	0	0	0	0	0	1	8	0.390339381693901	0.00899100899100899	"Genus3564"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Thermoguttaceae"	"g__JAJYGU01"	"Willow"	3.87837855441789e-07
0	0	1	0	1	1	0	0	77	0.494213075069387	0.040959040959041	"Genus3565"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Thermoguttaceae"	"g__UBA8133"	"None"	1.39483227268534e-05
0	0	0	0	0	0	1	0	7	0.520660998930931	0.013986013986014	"Genus3567"	"d__Bacteria"	"p__Planctomycetota"	"c__Planctomycetia"	"o__Pirellulales"	"f__Thermoguttaceae"	"g__WRMR01"	"Seabuckthorn"	6.11847153851636e-05
0	1	0	1	0	0	0	0	17	0.586680540250905	0.003996003996004	"Genus3573"	"d__Bacteria"	"p__Planctomycetota"	"c__PUPC01"	"o__PUPC01"	"f__PUPC01"	"g__PUPC01"	"None"	2.01767658093053e-06
0	0	0	0	0	0	1	0	7	0.705532807960545	0.001998001998002	"Genus3574"	"d__Bacteria"	"p__Planctomycetota"	"c__SZUA-567"	"o__SZUA-567"	"f__SZUA-567"	"g__JAFGWW01"	"Seabuckthorn"	9.98227948428416e-07
0	1	0	1	0	0	1	0	65	0.495141682322882	0.047952047952048	"Genus3578"	"d__Bacteria"	"p__Planctomycetota"	"c__Uabimicrobiia"	"o__Uabimicrobiales"	"f__JABWCH01"	"g__JABWCH01"	"None"	7.77721537700148e-07
0	0	0	0	0	0	1	0	7	0.696864233026542	0.000999000999000999	"Genus3579"	"d__Bacteria"	"p__Planctomycetota"	"c__UBA11346"	"o__UBA11346"	"f__UBA11346"	"g__UBA11346"	"Seabuckthorn"	6.30071497122622e-07
0	0	0	1	0	1	0	0	28	0.543415942528189	0.018981018981019	"Genus3582"	"d__Bacteria"	"p__Planctomycetota"	"c__UBA1135"	"o__UBA1135"	"f__GCA-002686595"	"g__WYBT01"	"None"	9.20355748006636e-07
0	0	0	0	1	0	0	0	5	0.479738752014243	0.045954045954046	"Genus3583"	"d__Bacteria"	"p__Planctomycetota"	"c__UBA1135"	"o__UBA2386"	"f__UBA2386"	"g__JAEUHS01"	"Locust"	3.071571632238e-06
0	1	1	1	0	0	0	0	58	0.552335297483125	0.00799200799200799	"Genus3586"	"d__Bacteria"	"p__Poribacteria"	"c__WGA-4E"	"o__WGA-4E"	"f__WGA-3G"	"g__MSPOR6"	"None"	0.000195766458246904
0	0	0	0	0	1	0	0	6	0.723239278426227	0.000999000999000999	"Genus3587"	"d__Bacteria"	"p__Poribacteria"	"c__WGA-4E"	"o__WGA-4E"	"f__WGA-3G"	"g__WGA-3G"	"Rose"	7.10981630657953e-06
0	0	1	0	1	1	0	0	77	0.538591544535435	0.014985014985015	"Genus3588"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__70-18"	"None"	1.15663055412242e-05
0	0	0	1	1	1	0	0	83	0.493064922375531	0.043956043956044	"Genus3589"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Acetobacter"	"None"	4.88800320253944e-06
0	0	1	0	1	1	0	0	77	0.47521089049415	0.046953046953047	"Genus3590"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Acidibrevibacterium"	"None"	1.57790640107294e-05
0	1	1	0	1	1	0	1	205	0.483429293985897	0.047952047952048	"Genus3591"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Acidiphilium"	"None"	1.07270238605541e-05
0	0	1	0	1	0	0	0	23	0.608095815328933	0.002997002997003	"Genus3593"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Acidocella"	"None"	1.61176530050922e-05
0	0	1	0	1	1	0	0	77	0.538415070850158	0.014985014985015	"Genus3595"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__BOG-930"	"None"	8.99626705824438e-05
0	0	1	0	1	1	0	0	77	0.544908997016871	0.011988011988012	"Genus3598"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__CAJCJG01"	"None"	1.28515259537248e-05
0	0	1	0	1	1	0	0	77	0.519098853680373	0.026973026973027	"Genus3600"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Crenalkalicoccus"	"None"	1.02945405347551e-05
0	0	1	0	1	1	0	0	77	0.544453120574676	0.012987012987013	"Genus3602"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Falsiroseomonas"	"None"	2.16669992460165e-05
0	0	1	0	1	1	0	0	77	0.521355166739889	0.021978021978022	"Genus3603"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__G192"	"None"	1.42145623762148e-05
0	1	0	1	0	0	0	0	17	0.511366961276048	0.01998001998002	"Genus3606"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Granulibacter"	"None"	1.81107008674711e-06
0	0	1	0	1	1	0	0	77	0.551569584111625	0.012987012987013	"Genus3608"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__JADZEB01"	"None"	1.17708744813522e-05
0	0	1	0	1	1	0	1	155	0.538929825110932	0.017982017982018	"Genus3614"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__LMUY01"	"None"	1.14970316205837e-05
0	1	1	0	1	1	0	0	132	0.563745751996861	0.00599400599400599	"Genus3617"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Rhodopila"	"None"	3.51015496898122e-05
0	0	1	0	1	1	0	0	77	0.534876511499289	0.017982017982018	"Genus3618"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Rhodovastum"	"None"	3.6137301737624e-05
0	0	1	0	1	1	0	0	77	0.557588146150809	0.00899100899100899	"Genus3619"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Roseococcus"	"None"	1.40188559108053e-05
0	0	1	0	1	1	0	0	77	0.52633699009563	0.022977022977023	"Genus3620"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Roseomonas"	"None"	7.74174165976124e-05
0	0	1	0	1	1	0	0	77	0.550462555539069	0.010989010989011	"Genus3621"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Roseomonas_B"	"None"	3.17969999850474e-05
0	1	1	0	1	1	0	1	205	0.519630283331851	0.022977022977023	"Genus3622"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Roseomonas_C"	"None"	1.7596397708849e-05
0	0	1	0	1	1	0	0	77	0.548660715200509	0.013986013986014	"Genus3623"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Acetobacterales"	"f__Acetobacteraceae"	"g__Roseomonas_D"	"None"	0.000178504542073546
0	0	1	0	1	1	0	0	77	0.547851070035887	0.00999000999000999	"Genus3624"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__ATCC43930"	"f__Stellaceae"	"g__Aliidongia"	"None"	5.27299544213093e-05
0	0	0	0	0	0	1	0	7	0.654081565895558	0.000999000999000999	"Genus3625"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__ATCC43930"	"f__Stellaceae"	"g__AP-15"	"Seabuckthorn"	2.18791854964658e-05
0	0	0	1	1	0	1	0	84	0.51947260117622	0.016983016983017	"Genus3629"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__ATCC43930"	"f__Stellaceae"	"g__JADGGZ01"	"None"	1.66792670958071e-06
0	0	1	0	1	1	0	0	77	0.537820918136165	0.00999000999000999	"Genus3630"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__ATCC43930"	"f__Stellaceae"	"g__Stella"	"None"	1.66364565434364e-05
0	0	0	0	0	0	1	0	7	0.663681370412493	0.002997002997003	"Genus3631"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__ATCC43930"	"f__Stellaceae"	"g__URHD0088"	"Seabuckthorn"	2.03802774986719e-06
0	0	1	0	1	1	0	0	77	0.515110607314424	0.026973026973027	"Genus3632"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Arenibaculum"	"None"	2.86933942266723e-05
0	0	1	0	1	1	0	0	77	0.530779142123384	0.017982017982018	"Genus3633"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Azospirillum"	"None"	0.000498783840901296
0	1	0	0	0	0	1	0	20	0.548399502297895	0.014985014985015	"Genus3635"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__CAIZDL01"	"None"	2.41664534923659e-06
0	1	1	0	1	1	1	0	204	0.543990680447361	0.00599400599400599	"Genus3636"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Indioceanicola"	"None"	1.95495712771248e-05
0	1	1	0	1	1	0	0	132	0.50695711431939	0.02997002997003	"Genus3637"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Nitrospirillum"	"None"	1.81851860525193e-05
0	1	1	0	1	1	0	1	205	0.542575909233953	0.014985014985015	"Genus3639"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Oleisolibacter"	"None"	6.72724710417661e-05
0	1	1	0	1	1	0	0	132	0.536986916804911	0.014985014985015	"Genus3642"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Azospirillales"	"f__Azospirillaceae"	"g__Skermanella"	"None"	0.000104892583130077
0	0	0	0	0	0	1	0	7	0.691856936549825	0.002997002997003	"Genus3648"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__CACIAM-22H2"	"f__CACIAM-22H2"	"g__JAEUKZ01"	"Seabuckthorn"	6.37140219740152e-07
0	1	1	0	1	1	0	1	205	0.542632115740915	0.014985014985015	"Genus3649"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__CACIAM-22H2"	"f__CACIAM-22H2"	"g__Tagaea"	"None"	3.92819782547218e-05
0	1	1	0	1	1	0	0	132	0.516696409460758	0.022977022977023	"Genus3650"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__CACIAM-22H2"	"f__CACIAM-22H2"	"g__VGEI01"	"None"	2.87269314771193e-05
0	0	1	0	1	1	0	0	77	0.57907993838207	0.004995004995005	"Genus3655"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"None"	4.19077334365557e-05
0	0	1	0	1	1	1	0	154	0.542527391581244	0.00799200799200799	"Genus3656"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Caulobacter"	"None"	4.51179969885306e-05
0	0	1	0	1	1	0	0	77	0.581386408227839	0.00599400599400599	"Genus3657"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Palsa-881"	"None"	3.44711415750425e-05
0	0	1	0	1	1	0	0	77	0.524304846194203	0.017982017982018	"Genus3658"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Phenylobacterium"	"None"	6.44431027297324e-05
0	1	1	0	1	1	0	1	205	0.52135966747035	0.020979020979021	"Genus3659"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Hyphomonadaceae"	"g__Hirschia"	"None"	1.28052346508003e-05
0	1	1	0	1	1	0	1	205	0.50934827331595	0.022977022977023	"Genus3663"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Maricaulaceae"	"g__Euryhalocaulis"	"None"	7.40515373569043e-06
0	1	1	0	1	1	0	1	205	0.518459981288347	0.017982017982018	"Genus3664"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Maricaulaceae"	"g__Hyphobacterium"	"None"	7.86682363032134e-06
0	1	1	0	1	1	0	0	132	0.537926026836668	0.013986013986014	"Genus3674"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Dongiales"	"f__Dongiaceae"	"g__CADEFF01"	"None"	1.22213337995442e-05
0	0	1	0	1	1	0	0	77	0.530226046986653	0.018981018981019	"Genus3678"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Dongiales"	"f__Dongiaceae"	"g__SYSU-D60009"	"None"	1.14882476365595e-05
0	0	0	0	1	1	0	0	31	0.505552208886619	0.022977022977023	"Genus3679"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Dongiales"	"f__Dongiaceae"	"g__SYSU-D60014"	"None"	1.51642174408709e-05
0	0	1	0	1	1	0	0	77	0.551747574064049	0.011988011988012	"Genus3680"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__DSM-16000"	"f__Inquilinaceae"	"g__Inquilinus"	"None"	0.000266142490547576
0	0	1	0	1	1	0	0	77	0.519566378155029	0.018981018981019	"Genus3681"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__DSM-16000"	"f__Inquilinaceae"	"g__JACKIG01"	"None"	1.31948256332121e-05
0	0	0	0	0	0	1	0	7	0.659270000005166	0.001998001998002	"Genus3684"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Ferrovibrionales"	"f__Ferrovibrionaceae"	"g__Ferrovibrio"	"Seabuckthorn"	3.22759876391044e-06
0	0	0	0	0	0	1	0	7	0.680690387784049	0.000999000999000999	"Genus3685"	"d__Bacteria"	"p__Pseudomonadota"	"c__Alphaproteobacteria"	"o__Ferrovibrionales"	"f__Ferrovibrionaceae"	"g__JAFKFH01"	"Seabuckthorn"	4.89903483648941e-06
